name,transcription,prediction,ev_wer,ev_cer,my_wer,my_cer
p263_024,"This is a very common type of bow, one showing mainly red and yellow, with little or no green or blue."," This is a very common type of boat, one showing mainly red and yellow with little or no green or blue",14.285714285714285,3.9215686274509802,4.761904761904762,4.901960784313726
p263_025,Why do you want to come to Edinburgh?, well how do you want to come to Aida Mura?,50.0,37.83783783783784,62.5,67.56756756756756
p263_026,"How are you, sir?", how are you son?,75.0,23.52941176470588,25.0,52.94117647058824
p263_027,"So is that it, then?"," so is that it, then?",20.0,5.0,0.0,20.0
p263_028,Do I have a favourite?, do i have a favourite?,40.0,9.090909090909092,0.0,22.727272727272727
p263_029,What do we do?, what do i do?,50.0,21.428571428571427,25.0,71.42857142857143
p263_030,We would like to find another region to develop in England., We would like to find another region to develop an England,18.181818181818183,3.389830508474576,9.090909090909092,3.389830508474576
p263_031,Several other countries are also reported to be interested in the format., several other countries are also reported to be interested in the format,16.666666666666664,2.73972602739726,0.0,20.54794520547945
p263_032,"I am not interested in the money, it is the principle."," i am not interested in the money, it is a printable",27.27272727272727,14.814814814814813,18.181818181818183,16.666666666666664
p263_033,Allan Johnston was not match fit., our and john sine was not match foot,83.33333333333334,39.39393939393939,100.0,81.81818181818183
p263_034,The idea is not new., the idea is not new,40.0,10.0,0.0,35.0
p263_035,I could not do it., i could not do it,40.0,11.11111111111111,0.0,16.666666666666664
p263_036,Life was like a timetable., Life has like a tent evil,60.0,34.61538461538461,60.0,53.84615384615385
p263_037,Other members of the family were too upset to comment last night., are the members of the family were too upset to come in last night?,41.66666666666667,15.384615384615385,41.66666666666667,27.692307692307693
p263_038,You have to expect this type of thing., do you have to expate this tape or something?,75.0,36.84210526315789,62.5,60.526315789473685
p263_039,No company would want to put their people at risk., no company would want to put their people at best,20.0,10.0,10.0,16.0
p263_040,"At this stage, we think the air campaign is enough.", at this stage we think that your campaign is enough,50.0,15.686274509803921,20.0,23.52941176470588
p263_041,It could well be the case., i could wear away the case,66.66666666666666,34.61538461538461,66.66666666666666,38.46153846153847
p263_042,This work on a marketing strategy would be finished within two months., This work on a marketing strategy would be finished within two months,8.333333333333332,1.4285714285714286,0.0,1.4285714285714286
p263_043,She is believed to be in South Africa., she is believed to be in safe africa,37.5,21.052631578947366,12.5,34.21052631578947
p263_044,It will come all right., it will come all right,40.0,8.695652173913043,0.0,21.73913043478261
p263_045,It seemed the tough times were behind him., that seemed a tough time or behind him,62.5,26.190476190476193,62.5,35.714285714285715
p263_046,That company should not be allowed to operate in this country., that company should not be allowed to operate in this country,18.181818181818183,3.225806451612903,0.0,14.516129032258066
p263_047,The Yugoslav president said he did not recognise the election outcome., the yukis i have presidents he did not recognize their election outcome,72.72727272727273,24.285714285714285,54.54545454545454,60.0
p263_048,"Hopefully, it will be built by next year.", hopefully it will be built by next year,25.0,7.317073170731707,0.0,48.78048780487805
p263_049,I didn't think any player was a success on Saturday., i didn't think any player was a success on saturday,20.0,5.769230769230769,0.0,7.6923076923076925
p263_050,People were determined to change the Government in the last election., people were determined to change the government in a last election,36.36363636363637,8.695652173913043,9.090909090909092,24.637681159420293
p263_051,I would love to have him home., i would love to have him home,28.57142857142857,6.666666666666667,0.0,10.0
p263_052,He looks like an Afghan., he looks like an afgharn,40.0,16.666666666666664,20.0,29.166666666666668
p263_053,He will need that machine., he will need that machine,40.0,7.6923076923076925,0.0,19.230769230769234
p263_054,Both banks are heavily involved in the Scottish market., both banks are heavily involved in the Scottish market,22.22222222222222,3.6363636363636362,0.0,16.363636363636363
p263_055,"Already, he has been a tremendous influence in the dressing room.", Already he has been a tremendous influence on addressing them,45.45454545454545,15.384615384615385,36.36363636363637,58.46153846153847
p263_056,We have not given up hope., We have not given up hope,16.666666666666664,3.8461538461538463,0.0,3.8461538461538463
p263_057,It will now take over the running of the estate., It will now take over the running reverse state,30.0,16.666666666666664,30.0,39.58333333333333
p263_058,I've got to provide for my family., i have got to provide for my family,42.857142857142854,14.705882352941178,42.857142857142854,29.411764705882355
p263_059,It was bound to happen., It was bone to heartment,40.0,30.434782608695656,40.0,47.82608695652174
p263_060,Four other charges were dropped., four other charges were dropped,40.0,6.25,0.0,28.125
p263_061,We have to keep our clients., We have to keep our collabed,16.666666666666664,25.0,16.666666666666664,25.0
p263_062,"Indeed, it is only the beginning.", indeed it has all my l'begening,83.33333333333334,45.45454545454545,66.66666666666666,96.96969696969697
p263_063,"Hopefully, we have learned a lot from that game.", hopefully we have learned a lot from that game,22.22222222222222,6.25,0.0,41.66666666666667
p263_064,I am pleased to be in them., i am pleased to be in name,28.57142857142857,18.51851851851852,14.285714285714285,25.925925925925924
p263_065,He becomes the new Minister for Sport and Culture., he becomes a name minister for sporting culture,77.77777777777779,28.000000000000004,44.44444444444444,60.0
p263_066,But retail banking would be run from Halifax., but retail banking would be run from holly farce,37.5,20.0,25.0,40.0
p263_067,There is an element of racism in Scotland., There is an element of race a summer scot want,62.5,30.952380952380953,62.5,52.38095238095239
p263_068,Saddam is not the only example of evil in our world., Saddam is not the only example of evil in our world,9.090909090909092,1.9230769230769231,0.0,1.9230769230769231
p263_069,It is the only way forward for the club., it is the only way forward for the club,22.22222222222222,5.0,0.0,12.5
p263_070,"I was very pleased with them today, though.", i was very pleased with them to take a look,62.5,27.906976744186046,50.0,39.53488372093023
p263_071,It's all I can do., its all i can do,60.0,22.22222222222222,40.0,50.0
p263_072,The girls are so lucky to be alive., the girls are so lucky to be alive,25.0,5.714285714285714,0.0,20.0
p263_073,It was nice to get a clean sheet., it was nice to get a clean sheet,25.0,6.0606060606060606,0.0,15.151515151515152
p263_074,It is a job creation scheme., it is a job creation scheme,33.33333333333333,7.142857142857142,0.0,17.857142857142858
p263_075,"Thankfully, Mr Campbell was able to help.", thank for lamus to cambo was able to heal,85.71428571428571,46.34146341463415,100.0,95.1219512195122
p263_076,Even the one she loved., Even them on she loved,60.0,13.043478260869565,40.0,13.043478260869565
p263_077,"What kind of man does that, Mr Dick?", what caden a man does that must have done?,87.5,58.333333333333336,62.5,80.55555555555556
p263_078,"So, did she meet him?"," solo, did she meet him?",20.0,14.285714285714285,40.0,38.095238095238095
p263_079,So what is the campaign about?, So what is the campaign about?,0.0,0.0,0.0,0.0
p263_080,And does it?, and does it?,33.33333333333333,8.333333333333332,0.0,50.0
p263_081,Are you from the rugby?, i.e. from lorobe,80.0,60.86956521739131,80.0,82.6086956521739
p263_082,Two Israeli cabinet ministers were in the building at the time., Two Israeli cabinet ministers were in a building at the team,18.181818181818183,11.11111111111111,18.181818181818183,11.11111111111111
p263_083,Just two months ago it seemed an unlikely threat., Just two months ago it seemed an unlikely threat,11.11111111111111,2.0408163265306123,0.0,2.0408163265306123
p263_084,The insurance company is only interested in your profits., The insurance company is only interested in your profits,11.11111111111111,1.7543859649122806,0.0,1.7543859649122806
p263_085,"However, we will obviously keep the matter under review.", however we will obviously keep the matter under a view,33.33333333333333,8.928571428571429,22.22222222222222,46.42857142857143
p263_086,Thomson is expected to manage the business., Tomshin is expected to manage the business,28.57142857142857,9.30232558139535,28.57142857142857,34.883720930232556
p263_087,The damage from the fire was huge., the damage from the fire was huge,28.57142857142857,5.88235294117647,0.0,20.588235294117645
p263_088,A play is a set of actions., a place a state of action,71.42857142857143,37.03703703703704,57.14285714285714,59.25925925925925
p263_089,"Obviously, we were pretty close in a couple of games.", obviously we were pretty close in a couple of games,20.0,5.660377358490567,0.0,37.735849056603776
p263_090,Scottish rugby has been in a state of civil war., scott as frank be has been in a state of civil war,50.0,22.916666666666664,50.0,47.91666666666667
p263_091,"I expected a victory, the pain is enormous.", i expect to devectely the pain as an ornaments,87.5,44.18604651162791,75.0,100
p263_092,The first few days will determine whether she can survive., the first few days all to term and whether she can survive,60.0,17.24137931034483,70.0,70.6896551724138
p263_093,The trick is to try it., to check his to try it,66.66666666666666,34.78260869565217,66.66666666666666,69.56521739130434
p263_094,The city council is a major property owner in the area., the sitti council is a major property owner and a radio,45.45454545454545,25.454545454545453,36.36363636363637,40.0
p263_095,It might change your life., at might change your life,40.0,7.6923076923076925,40.0,19.230769230769234
p263_096,No-one in the passenger train was hurt., no one in the passenger chain was haroped,57.14285714285714,23.076923076923077,71.42857142857143,46.15384615384615
p263_097,Mr Blair should be warned., master player should be warned,60.0,34.61538461538461,60.0,57.692307692307686
p263_098,You might not make it., You might not like it,40.0,13.636363636363635,20.0,13.636363636363635
p263_099,Officers recovered a second body in the area., officers are to cover the sake in body and the radio,100,48.888888888888886,100,100
p263_100,"However, a decision should be made before the end of August."," however, a decision should be made before the end of august",18.181818181818183,5.0,0.0,30.0
p263_101,Scotland will have strong defences as part of the United Kingdom., scott one will add strong defense as his part of a united hinnam,72.72727272727273,33.84615384615385,100.0,90.76923076923077
p263_102,I did not have a bet on myself., i did not have a base on my sail,50.0,29.03225806451613,37.5,45.16129032258064
p263_103,I saw the whole thing., i saw the whole thing,40.0,9.090909090909092,0.0,13.636363636363635
p263_104,A progress report will be published in October., her progress support will be published in october,37.5,17.02127659574468,37.5,25.53191489361702
p263_105,The investment will be in the food., the investment will be in the foods,28.57142857142857,5.714285714285714,14.285714285714285,20.0
p263_106,There is a contract in existence for Allan., There is a contract in existence for our own,25.0,16.27906976744186,25.0,20.930232558139537
p263_107,Gordon Marshall was outstanding against us., Gordon Marshall was outstanding against us,16.666666666666664,2.3255813953488373,0.0,2.3255813953488373
p263_108,Our preference is to play in midweek., i pray for instance to play in medweek,71.42857142857143,45.94594594594595,85.71428571428571,81.08108108108108
p263_109,You are like an animal., your a leicate animal,100.0,47.82608695652174,80.0,82.6086956521739
p263_110,In the end we made too many errors., and the anally made too many errors,50.0,22.857142857142858,50.0,37.142857142857146
p263_111,It has been a nightmare of frustration., that has been a nightmare of frustration,28.57142857142857,10.256410256410255,28.57142857142857,17.94871794871795
p263_112,That all hope is never lost., that all hope is never lost,33.33333333333333,7.142857142857142,0.0,32.142857142857146
p263_113,"It should be a great game, though."," it should be a great game, no?",28.57142857142857,20.588235294117645,14.285714285714285,32.35294117647059
p263_114,"Overall, it was a promising day for the Scots.", overall it was a promising day for the Scots,22.22222222222222,6.521739130434782,0.0,34.78260869565217
p263_115,It will also require a lengthy series of clinical trials., there will also require a lot in sceiles of clinical trials,50.0,26.31578947368421,50.0,47.368421052631575
p263_116,"He leaves a wife, a son and a daughter.", he leaves a wife a son and a daughter,33.33333333333333,7.6923076923076925,0.0,15.384615384615385
p263_117,He was jailed for a year., he was jailed for a year,33.33333333333333,8.0,0.0,20.0
p263_118,It was won on the issue of the land., it was one on the issue of a land,44.44444444444444,19.444444444444446,22.22222222222222,30.555555555555557
p263_119,"Naturally, it was not difficult to find support for these proposals.", naturally it was not difficult to find support for these proposals,18.181818181818183,4.411764705882353,0.0,29.411764705882355
p263_120,The fire was above the hole., The fire was above the hole,16.666666666666664,3.571428571428571,0.0,3.571428571428571
p263_121,Pupils will be the losers., people should be the lizards,60.0,57.692307692307686,80.0,88.46153846153845
p263_122,The problem was a social problem., the problem is a social propom,50.0,21.21212121212121,33.33333333333333,42.42424242424242
p263_123,Such actions are rarely popular., Such actions are really popular.,20.0,9.375,20.0,9.375
p263_124,"Thereafter, he set his mind on becoming a doctor.", Theorafter he sitts mind them a common adopton,77.77777777777779,40.816326530612244,88.88888888888889,100
p263_125,It isn't a happy memory., it does him to happy me money,100,58.333333333333336,100.0,100
p263_126,"When we played them last year, we were beaten by the weather.", When we played them last year we were beaten by the waylin,16.666666666666664,11.475409836065573,8.333333333333332,13.114754098360656
p263_127,"They could not ignore the will of parliament, he claimed.", they could not ignore the will of parliament he claimed,30.0,5.263157894736842,0.0,17.543859649122805
p263_128,They've got to account for it., they've got to her account for it,50.0,20.0,16.666666666666664,60.0
p263_129,It was his conclusion that they were generally in good condition., it was his conclusion that they were Jane only haying good condition,45.45454545454545,16.923076923076923,27.27272727272727,32.30769230769231
p263_130,It would be great to reward the Scottish public with a win., and maybe great to reward a Scottish public with a win,41.66666666666667,22.033898305084744,33.33333333333333,27.11864406779661
p263_131,You can spend money on housing., You can spend money on hair zone,33.33333333333333,25.806451612903224,33.33333333333333,35.483870967741936
p263_132,I told him I was a long time ago., i told him i was a long time ago,33.33333333333333,9.090909090909092,0.0,12.121212121212121
p263_133,They have to come clean., they have to come clean,40.0,8.333333333333332,0.0,37.5
p263_134,It is still too early for any likely contenders to have emerged., it is still too early for any lightly containers to have emerged,33.33333333333333,12.5,16.666666666666664,20.3125
p263_135,I could see his desire for the job in his eyes., i could see his desire for the job but his eyes,27.27272727272727,10.638297872340425,9.090909090909092,12.76595744680851
p263_136,His son has been travelling with the Tartan Army for years., His son has been travelling with Fertorten army for use,36.36363636363637,20.33898305084746,27.27272727272727,42.3728813559322
p263_137,It is just a tax on employment., its his just attacks on employment,71.42857142857143,25.806451612903224,71.42857142857143,54.83870967741935
p263_138,The move has provoked a mixed response., amiive has provoked a mixture sports,57.14285714285714,35.8974358974359,57.14285714285714,56.41025641025641
p263_139,The squad is too small., the squad is too small,40.0,8.695652173913043,0.0,30.434782608695656
p263_140,Why change it?, why change it?,33.33333333333333,7.142857142857142,0.0,42.857142857142854
p263_141,What do we want to do that for?, what do we want to do that for?,12.5,3.225806451612903,0.0,25.806451612903224
p263_142,Does the name matter?, does the name matter?,25.0,4.761904761904762,0.0,38.095238095238095
p263_143,how do you get it back?, how do you get at back?,16.666666666666664,4.3478260869565215,16.666666666666664,4.3478260869565215
p263_144,The temperature in the town is very difficult to control., the temperature and the tone is very difficult to control,40.0,10.526315789473683,20.0,19.298245614035086
p263_145,Nobody will know the feeling of the branches until October., nobody will know the feeling of a branch is in talktobor,60.0,23.728813559322035,50.0,66.10169491525424
p263_146,Any success would have been an improvement., Any success would have been an improvement,14.285714285714285,2.3255813953488373,0.0,2.3255813953488373
p263_147,Losing in that manner is very hard to take., losing him that manner is really hard to take,44.44444444444444,18.6046511627907,22.22222222222222,48.837209302325576
p263_148,I never wanted a legal battle., i never wanted a legal battle,33.33333333333333,6.666666666666667,0.0,10.0
p263_149,And the Farmer is worried about another aspect of farming life., and the farmer is worried about another aspect of farming life,27.27272727272727,4.761904761904762,0.0,12.698412698412698
p263_150,"Next time round, it will be different.", next time around it will be different,42.857142857142854,10.526315789473683,14.285714285714285,39.473684210526315
p263_151,She died at her home., she died at torn home,60.0,23.809523809523807,20.0,47.61904761904761
p263_152,We have seen a copy of the report., We are seeing a copy of the report,37.5,14.705882352941178,25.0,23.52941176470588
p263_153,But the Commission is on a collision course with the Government., but the commission is in a collision course with the government,36.36363636363637,7.8125,9.090909090909092,15.625
p263_154,It is the quality of the work that counts., it is the quality of a word that counts,44.44444444444444,14.285714285714285,22.22222222222222,21.428571428571427
p263_155,Check that he is dead., state that he has did,60.0,45.45454545454545,80.0,77.27272727272727
p263_156,"Five minutes later, the home team were back in front.", five minutes later the home team were back in front,30.0,5.660377358490567,0.0,18.867924528301888
p263_157,"Drugs are used a lot at the fishing, not just cannabis.", Chugs are used a lot of the fishing not just cannabis,36.36363636363637,10.909090909090908,27.27272727272727,25.454545454545453
p263_158,There is no mandate for a regime change., There is no mandate for a regime change,12.5,2.5,0.0,2.5
p263_159,"Like the others, he was arrested.", like that other than his he was a resthood,100,51.515151515151516,100,100
p263_160,She will do for me., she will do for me,40.0,10.526315789473683,0.0,36.84210526315789
p263_161,I have had a good life., i have had a good life,33.33333333333333,8.695652173913043,0.0,13.043478260869565
p263_162,It was deployed in the Gulf War., that was deployed in the Gulf War,28.57142857142857,12.5,28.57142857142857,21.875
p263_163,The departure of Mr Johnston was reported by The Herald yesterday., The departure of Mr Johnston was reported by the hero Dias today,36.36363636363637,18.181818181818183,27.27272727272727,30.303030303030305
p263_164,It is crucial for both teams., at his crucial for both teams,50.0,10.344827586206897,50.0,27.586206896551722
p263_165,"However, she did not report the matter to the police.", however she did not report the matter to the police,20.0,5.660377358490567,0.0,30.18867924528302
p263_166,Nobody in Scotland has recognised the creative talent involved in this area., nobody in scottm does recognize a creative talent and vault on this area,75.0,30.263157894736842,58.333333333333336,53.94736842105263
p263_167,One letter from a teacher arrived at Christmas., one later from a teacher arrived at Christmas,37.5,8.51063829787234,12.5,31.914893617021278
p263_168,The other businesses were based in Yorkshire and Northern Ireland., that other businesses were based in Yorkshire and Northern Ireland,20.0,6.0606060606060606,20.0,12.121212121212121
p263_169,I would like to see the figures  for the second quarter., i would like to see the figures for the second quarter,18.181818181818183,3.6363636363636362,16.666666666666664,16.071428571428573
p263_170,Neither side can win this war., neither side can win this war,33.33333333333333,6.666666666666667,0.0,50.0
p263_171,"Hopefully, we can learn from our mistakes.", hopefully we come one from our mistakes,57.14285714285714,23.809523809523807,28.57142857142857,66.66666666666666
p263_172,These days are long gone.," these days are long, villain",60.0,36.0,20.0,72.0
p263_173,It is an attitude of mind., it is an attitude of mind,33.33333333333333,7.6923076923076925,0.0,19.230769230769234
p263_174,They are expected to appear at Edinburgh Sheriff Court today., they are expected to appear at Edinburgh share of court to do,60.0,18.0327868852459,40.0,44.26229508196721
p263_175,"Eight months later, he was dead.", eight months later and he was dead,66.66666666666666,18.75,16.666666666666664,46.875
p263_176,Worry can have that effect on some citizens., worry can have that effect on some sutzans,25.0,13.636363636363635,12.5,40.909090909090914
p263_177,The Internet is no substitute for customer service., their intonators no substitute for a customer service,62.5,23.52941176470588,50.0,41.17647058823529
p263_178,Local managers are already involved in talks with potential investors., local managers are already involved in talks of potential and restos,40.0,15.714285714285714,30.0,41.42857142857143
p263_179,So was the first half., so it was the first half,60.0,22.727272727272727,20.0,31.818181818181817
p263_180,You have to ask whether they have really thought through these issues., You have to ask me the only of really short true these issues,58.333333333333336,28.57142857142857,50.0,37.142857142857146
p263_181,The decision was blamed on weak investment markets., though decision was blamed on weak investment markets,25.0,11.76470588235294,25.0,19.607843137254903
p263_182,It's nice to be involved., it is nice to be involved,60.0,16.0,60.0,36.0
p263_183,Irvine said his company was intent on supporting the Scottish dairy industry., our vincera's company was intent on supporting a Scottish daily industry,50.0,20.77922077922078,41.66666666666667,29.87012987012987
p263_184,"Last weekend in Germany, he missed the cut.", last weekend in germany he missed a cut,50.0,16.27906976744186,12.5,32.55813953488372
p263_185,Waiting times for these services are too long., Wey sengtings for these services are too long,37.5,19.565217391304348,37.5,47.82608695652174
p263_186,Time is now very short., time has no very short,80.0,21.73913043478261,40.0,60.86956521739131
p263_187,Our position remains the same., our possession remains the same,60.0,20.0,20.0,73.33333333333333
p263_188,It's too early to say whether a public inquiry would be appropriate., that's too early to see it without a public inquiry would be appropriate,41.66666666666667,20.588235294117645,41.66666666666667,39.705882352941174
p263_189,The region is open for business., The reach in is open for business,50.0,18.75,33.33333333333333,21.875
p263_190,I feel like my game has come a long way., i feel like my game has come a long way,20.0,5.0,0.0,7.5
p263_191,The championship is different from the other majors., The championship is different from other majors,25.0,9.615384615384617,25.0,32.69230769230769
p263_192,It makes no influence on the public., it makes no influence on the public,28.57142857142857,5.555555555555555,0.0,13.88888888888889
p263_193,I thought he did very well., i sorti did very well,66.66666666666666,37.03703703703704,33.33333333333333,51.85185185185185
p263_194,Says the Duke of York., says the juke of york,60.0,18.181818181818183,20.0,50.0
p263_195,The shooting created panic in the street., the shooting created panic in the street,28.57142857142857,4.878048780487805,0.0,17.073170731707318
p263_196,"Equally, he is grateful to have survived the cull.", equally he is great for to survive to call,77.77777777777779,32.0,66.66666666666666,96.0
p263_197,It could be done by experts and lawyers., it could be done by experts and lions,25.0,17.5,12.5,27.500000000000004
p263_198,You know the sort of thing., you know the sort of thing,33.33333333333333,7.4074074074074066,0.0,25.925925925925924
p263_199,My main concern is that public health is not put at risk., my main concern is that public chaos does not put at risk,33.33333333333333,17.543859649122805,16.666666666666664,24.561403508771928
p263_200,We are committed to realising the potential of every child., We are committed to realising the potential of every child,10.0,1.694915254237288,0.0,1.694915254237288
p263_201,It is a terrible loss., it is a terrible loss,40.0,9.090909090909092,0.0,22.727272727272727
p263_202,"I think, therefore I am?"," i think, therefore i am",60.0,12.5,0.0,16.666666666666664
p263_203,Who was she?, who or she?,66.66666666666666,33.33333333333333,33.33333333333333,58.333333333333336
p263_204,Or was it?, or was it?,33.33333333333333,10.0,0.0,40.0
p263_205,And they were being paid?, and they were being paid,40.0,8.0,0.0,28.000000000000004
p263_206,"Two years later, she was dead.", two years later she was dead,50.0,10.0,0.0,26.666666666666668
p263_207,It is not easy to live in Russia., It is not easy to love Henrochia,37.5,27.27272727272727,37.5,51.515151515151516
p263_208,It is difficult to comment on the prospects for the year ahead., It is difficult to comment on the prospects from the eurohades,25.0,14.285714285714285,25.0,28.57142857142857
p263_209,"However, this idea is never developed.", however this idea is never developed,33.33333333333333,7.894736842105263,0.0,42.10526315789473
p263_210,We believe the world has too many refugees already., be belief of our all test chimney refugees already,88.88888888888889,41.17647058823529,88.88888888888889,70.58823529411765
p263_211,We must keep our feet on the ground., We must keep our feet on the ground,12.5,2.7777777777777777,0.0,2.7777777777777777
p263_212,It is hard to tell., at his heart to tail,80.0,36.84210526315789,100.0,78.94736842105263
p263_213,He should emerge as the winner., he should emerge as the one on,50.0,22.58064516129032,33.33333333333333,41.935483870967744
p263_214,I came home by ambulance., i came home by the ambulance,60.0,24.0,20.0,84.0
p263_215,This decision was taken with the full support of Scottish ministers., This decision was taken with full support of Scottish men's tuds,27.27272727272727,14.705882352941178,36.36363636363637,27.941176470588236
p263_216,"The confidence is low, but it is a difficult thing to understand.", The confidence is low but it is a difficult thing to understand,16.666666666666664,3.076923076923077,0.0,3.076923076923077
p263_217,The early goal was a shock to the system for Hearts., the early goal was a shot to the system for hearts,27.27272727272727,9.615384615384617,9.090909090909092,19.230769230769234
p263_218,"Indeed, he sees a shortage of skilled workers on the horizon.", indeed he sees a shortage of skilled workers on the horizon,18.181818181818183,4.918032786885246,0.0,22.950819672131146
p263_219,"On the outside of an airport, it is very difficult.", on the outside of an airport it is very difficult,30.0,5.88235294117647,0.0,11.76470588235294
p263_220,They are in the euro., they are a neeru,80.0,42.857142857142854,60.0,90.47619047619048
p263_221,The guidelines are expected to be finalised before next spring., The guidelines are expected to be finalised with foreign rights program,40.0,30.158730158730158,40.0,42.857142857142854
p263_222,The defender should have won the bloody ba., the defender should have won a bloody bar,37.5,11.627906976744185,25.0,23.25581395348837
p263_223,A deadline is still essential., a deadline to start essential,80.0,23.333333333333332,40.0,26.666666666666668
p263_224,We see the rapid reaction force as the way ahead., We see the rapid reaction forces the way ahead,30.0,6.122448979591836,20.0,8.16326530612245
p263_225,Bombing is the easy option., bombing is a easy option,60.0,18.51851851851852,20.0,66.66666666666666
p263_226,He added that he was very sad about O Neill., he added that he was very sad about all new,30.0,20.454545454545457,20.0,27.27272727272727
p263_227,Abbey National is an option., abi national is an option,60.0,21.428571428571427,40.0,78.57142857142857
p263_228,We can hardly talk about it., be can hardly talk about it,33.33333333333333,7.142857142857142,33.33333333333333,17.857142857142858
p263_229,It was located on the remote control., it was located on a remote control,42.857142857142854,13.513513513513514,14.285714285714285,21.62162162162162
p263_230,It is safe in our hands., it is safe in our hands,33.33333333333333,8.333333333333332,0.0,20.833333333333336
p263_231,I'm just a regular person., i am just a regular person,60.0,15.384615384615385,60.0,26.923076923076923
p263_232,I am considered a teenager., i am kids sitor to team age on,100,66.66666666666666,100,100
p263_233,In each case they were a goal down., and each case are in a gold zone,62.5,40.0,75.0,51.42857142857142
p263_234,It's just a normal life., it is just a normal life,60.0,16.666666666666664,60.0,37.5
p263_235,He remains a main board director of Royal., here it means a main board doorit on a royal,87.5,42.857142857142854,87.5,78.57142857142857
p263_236,People should make their own decisions., people should make their own decisions,33.33333333333333,5.128205128205128,0.0,33.33333333333333
