name,wer,wer_n,cer,cer_n
p274,3.991321782150787,3.893931690125501,5.629286899923715,5.1738474464194635
p275,8.072637726926688,7.87425088190523,9.493757844317274,8.599953456770004
p276,6.339333323697644,6.057897539326497,7.86740515891911,7.118007839093354
p277,14.639640859416236,13.722091658054659,15.655727454350355,13.567953871476044
p278,6.80148128277296,6.504501707064778,8.168528043923754,7.352583906725956
p279,12.110396666955545,11.811549422879892,12.88430591506864,11.484115701442263
p280,6.142162893446589,5.9518280566586625,6.837433789697553,6.242897240508135
p281,10.914228570570263,10.533146181655045,11.686528261068428,10.411181287069798
p282,9.238770653199312,8.98834474492369,10.474112231342595,9.518276985739222
p283,17.641574749643436,16.764637401375218,17.723851965581606,15.19663226447573
p284,7.700697278196824,7.563842247076075,9.695452625038781,8.651876144794228
p285,11.551201075665428,11.165530491083693,13.155662462151243,11.566572825833678
p286,5.257710970547666,5.132596946327962,7.142774207591353,6.422646643275597
p287,6.632491884012491,6.4615864006070085,8.190972515383482,7.34744680541484
p288,6.618577336193585,6.428631763966459,8.405318522588338,7.646015123296675
p292,4.86868529799763,4.833264869761221,7.020140663925025,6.379160101313144
p293,16.459417550226963,15.432336964234892,16.964805981187567,14.551690481941382
p294,4.163237361259011,4.032150483697946,6.74988375624208,6.1416955556757795
p295,15.700979059879618,14.868218983698494,16.57611730723736,14.425473932558706
p297,7.419667440650653,7.270267480099613,8.010866051148996,7.38050088698028
p298,7.047385498939221,6.805105181610172,8.503685876919567,7.5231961967550145
p299,3.5409414857757926,3.4615559878717765,6.050942293653325,5.504322265066778
p300,5.112075085131155,4.918639043374563,6.731940454953315,5.990234174106709
p301,3.045477274251765,2.9795557667244172,5.281446259436866,4.776912160826326
p302,10.248013005705655,9.962587018085605,11.338957005148021,10.23538388041317
p303,5.825503908637881,5.599194548805792,7.750665426059993,6.9051376009970395
p304,9.465066924006818,9.348535176269397,10.714088278493913,9.626481467972198
p305,7.213329407766922,6.744490252002757,8.750705639596742,7.879023853231046
p306,8.018695178878243,7.611413207523043,9.273655313327323,8.19695438682355
p307,3.213005422591888,3.175367134953601,5.579524222817657,5.0773947740234195
p308,8.679558037527428,8.313758911929868,9.963252782195504,8.913063012354856
p310,6.905098292276342,6.602682930137203,8.939858876674611,7.9956836218217475
p311,6.897207747804981,6.5929749435721785,8.30875123199078,7.471596133923439
p312,6.607497586560776,6.460450949548216,9.075912012284931,8.13856366833228
p313,10.863314985080208,10.346011866201891,12.5409670705684,10.942197980417474
p314,6.6570133092430686,6.41955006879364,8.60040337559932,7.753716898886953
p316,4.134531968011151,4.0154096430800115,6.118244549317455,5.661042414119634
p317,6.432994963230126,6.187550508192539,7.821799089230626,7.115097933176468
p318,2.3499679936759006,2.2459573387173783,5.433180857108984,4.937263757147002
p323,5.089043889902418,4.931160883319648,7.209046530486142,6.464431682885582
p326,12.555086739919956,12.153119201176647,14.64024731063969,12.615251767554534
p329,4.174014716047691,4.0952604404215185,6.6689036465486335,6.050111218271107
p330,3.383358515870647,3.2113447361674305,5.877142652066867,5.27956251430872
p333,4.93315317012029,4.715134846401253,7.290420900572835,6.655117328049423
p334,7.707233474777336,7.3802640166022035,10.20047327212171,8.933113230860009
p335,8.591136292759847,8.261871519119916,9.484464482358616,8.452675909261062
p336,6.604763855530442,6.370785314135632,8.295549804036678,7.48873212272266
p339,4.567125566565656,4.372661506853369,7.566308745238909,6.6893756442392664
p340,10.165696013027105,9.910563479772792,11.560970250060917,10.319546398310457
p341,2.3481765664238963,2.293358388133835,5.018624569964098,4.594334669876786
p343,2.988351816688767,2.831732233522793,6.1475531739604055,5.604012127349615
p345,6.054536096130951,5.833973339822158,8.289804826559996,7.560138453019215
p347,10.993576698158083,10.515905875209167,11.75497857016564,10.472714954091625
p351,12.64922904483892,12.160763697930074,14.076396616719347,12.275528206401278
p360,7.343299330528431,7.2090474450973,9.094267708656888,8.22081996400568
p361,5.7761725475230925,5.750050193511184,9.085888048236415,8.063170071865896
p362,5.1604386200021635,5.045381329078376,6.885338712262378,6.289488414134562
p363,4.20339732244459,4.100275640283179,6.946947502615271,6.277150262686196
p364,7.448627894921467,6.921717156093167,10.527622723011458,9.044737618773333
p374,5.228711835460916,4.959740110121266,7.6230473167762565,6.849363830086519
p376,3.7286787057144557,3.6884346206590504,5.618728613573213,5.217730035377583
total_files_total_wer_cer,7.540360192184745,7.261082058564229,9.236418427552191,8.247707330276473
total_by_speakers,7.459053033820142,7.183398468444206,9.170394671925717,8.191548740926136
