name,wer,wer_n,cer,cer_n
p260,8.584188676752682,8.412360316928616,10.615827407835638,9.592925441445102
p261,9.90148610100505,9.378079057361496,11.421318547855112,10.17321615670322
p262,10.77662230340367,10.19039608354155,12.111546280392096,10.68146207740773
p263,18.407560393815835,17.40602696665313,17.946422798831247,15.708840044226076
p264,16.500499805910078,15.476215295023833,16.922908410383624,14.813447225161585
p265,9.026230158996787,8.554225878951673,10.806318382545662,9.56432232588969
p266,22.301535075605916,21.265294424601432,22.518766049694474,19.49523573558763
p267,9.61204843638525,9.184317028438013,11.056253840884024,9.845846548620253
p268,3.5872864676014786,3.4186020926039067,6.0767410668718,5.588205767070589
p269,9.013137646510847,8.52687603436188,10.769842507362391,9.637164001988618
p270,9.086751892897736,8.40384946095412,9.912843824839898,8.834378297373082
p271,5.7479867654050345,5.275247847703215,8.520536060065004,7.632491327717406
p272,9.232091509045699,8.57984478591922,10.787818012663497,9.596524165942451
p273,10.368085229061286,9.582677928520884,11.033014691302002,9.785932677642396
p274,5.724444296135057,5.379877382362136,7.156619793236264,6.488568943258986
p275,12.224343013053865,11.616067303489158,12.841686225506987,11.477230339209695
p276,6.44338399379411,6.098962987191027,8.93790673392726,7.968413756564996
p277,16.94350174373361,15.521126774329217,17.804230744776515,15.330655831902076
p278,8.50885696518403,7.898576704695984,9.968280609198302,8.870771285311466
p279,11.491201375503628,11.037718247556562,12.305384729927606,10.966229014566906
p280,7.533629364502275,7.158294678289652,8.63737221431023,7.797792798083289
p281,14.00943372953127,13.190987128376264,14.858609129271759,13.006691870926842
p282,10.828279524910384,10.326906659952392,12.14918392166775,10.881783286198413
p283,19.43827760084271,18.164913449954422,19.18366069275145,16.406596542290576
p284,9.896321452076323,9.455306666335622,11.624547818846152,10.252834149803972
p285,12.375792973314276,11.817691203596969,13.541039194830606,12.127855537731282
p286,5.321805318606587,5.07458230187433,7.540213334658293,6.784200913628398
p287,3.1734059724067163,3.055407487662948,5.970760345830852,5.469486618037137
p288,9.28493555061268,8.987222503934754,10.658729423839171,9.629081546077995
p292,5.696139171936331,5.452394996190616,8.07969352172103,7.297399215941935
p293,22.977993486231835,21.155697209880355,22.99901139411802,19.35371115461795
p294,5.901355636331375,5.5709072074924135,8.627425141476126,7.77059614388649
p295,18.58187705021587,17.079876411543918,19.095475735905634,16.35503805332658
p297,10.817411091074513,10.28778564450027,12.002393741161393,10.716355223833052
p298,10.08704105438998,9.458618379671009,11.379491566550561,10.041804548304981
p299,5.121640896104833,4.956107425893001,7.705768969595618,7.040168603886439
p300,7.012934749362629,6.653840079363421,9.207648645740294,8.159474871396071
p301,4.976011844048727,4.731970943073518,7.961429293041696,7.138115060253988
p302,13.610955352344355,12.861382611439302,14.376857890323476,12.753857459194899
p303,8.424861343389697,8.012478587256943,10.706869471232933,9.47050155661512
p304,11.027075623006938,10.512139091613433,11.970357755677716,10.700247011278988
p305,12.413232450180567,11.345935628157237,12.783849662143336,11.299289248413805
p306,11.575315649686353,10.938597532149823,12.588774237538514,11.06271150474824
p307,5.072337238580052,4.848276907376863,7.568262481823947,6.899496937563379
p308,11.652978103146076,11.023435628698785,13.147632185881067,11.593244206802758
p310,8.556373861991627,8.189261331758528,10.590948931422513,9.519334548497737
p311,8.30466964705486,7.8166022832876125,9.963189632869149,8.92169291364495
p312,9.004019113258035,8.659264613827277,11.445956667171721,10.27428620249021
p313,12.72830685726048,12.015155903061014,14.050380428920695,12.289515568525527
p314,8.604430597958691,8.13327501962418,9.722190964379543,8.726427761573365
p316,6.838546623050934,6.45475112877288,8.745894031383894,7.964959000108276
p317,8.070532922623253,7.7080138213023615,9.579810543638525,8.592553942541427
p318,4.3904241250836415,4.157577719251453,7.31789769911317,6.57277081123605
p323,7.060118606871127,6.675099166908947,8.863519448836017,7.93506150898222
p326,13.280447647314904,12.682856450791911,14.413444897544101,12.599442981570984
p329,6.446479093775223,6.219760905070353,8.55963865635359,7.780498449451978
p330,6.691328196087434,6.177099401195309,8.68644805022517,7.742042997141397
p333,8.136406594899563,7.589546837404783,9.547639112239713,8.557332648812372
p334,10.757184935900652,9.955845115474474,12.627834476728703,10.969765164331578
p335,12.115038604261382,11.33704684878148,13.01722536045366,11.533996665688655
p336,7.985902949934458,7.572125420348566,9.636013788558849,8.669297211481387
p339,5.318325136354251,5.1011807548761645,8.238320347527363,7.383277375309088
p340,12.45682543508225,11.834721708275273,13.836007253994003,12.286962310247272
p341,4.423667154427069,4.224009236877594,7.489669122522389,6.818954001008465
p343,5.930820061652943,5.422794295895216,8.721425929598585,7.7838931335957815
p345,7.652711441489113,7.155508384208929,10.042446035022424,9.030881215118269
p347,14.998878835225808,13.995729799228696,15.516256485408503,13.519254407271598
p351,15.876385556324456,15.171389681242523,16.24244653366337,14.160979495044446
p360,10.45974292844546,10.146683635259915,12.110359633027562,10.826039243995945
p361,7.879742631955083,7.65250204115646,10.862290174699083,9.606327196986934
p362,6.653474301099461,6.179954334639828,8.64593954520009,7.763987980224612
p363,4.512235802838151,4.416474169802897,7.462038479864717,6.859108813374308
p364,10.399012058367354,9.480393110835493,13.008366366392195,11.216001290471674
p374,5.551644217390246,5.198289789569945,8.137829274782273,7.362783618819736
p376,5.175564170878223,5.006777245015825,7.55720338856226,6.904317176437721
total_files_total_wer_cer,9.717766944339365,9.165287727200178,11.287357626113636,10.009396971679058
total_by_speakers,9.657617529234184,9.1100717815467,11.235505927453733,9.966330046470954
