name,transcription,prediction,ev_wer,ev_cer,my_wer,my_cer
p272_014,To the Hebrews it was a token that there would be no more universal floods.," to the Hebrews, it was a token that there would be no more universal floods",20.0,4.0,0.0,8.0
p272_015,The Greeks used to imagine that it was a sign from the gods to foretell war or heavy rain., The Greeks used to imagine that it was a sign from the gods to for tell war or heavy rain,15.789473684210526,2.2222222222222223,10.526315789473683,11.11111111111111
p272_016,The Norsemen considered the rainbow as a bridge over which the gods passed from earth to their home in the sky., The Norsemen considered the rainbow as a bridge over which the gods passed from Earth to their home in the sky,9.523809523809524,1.8018018018018018,0.0,1.8018018018018018
p272_017,Others have tried to explain the phenomenon physically., Others have tried to explain the phenomenon physically,12.5,1.8181818181818181,0.0,1.8181818181818181
p272_018,Aristotle thought that the rainbow was caused by reflection of the sun's rays by the rain., Addisato thought that the rainbow was caused by reflection of the sun's rays by the rain,12.5,7.777777777777778,12.5,20.0
p272_019,"Since then physicists have found that it is not reflection, but refraction by the raindrops which causes the rainbows."," Since then, physicists have found this is not reflection, but refraction by their endrops which causes the rainbows",31.57894736842105,7.627118644067797,21.052631578947366,14.40677966101695
p272_020,Many complicated ideas about the rainbow have been formed., Many complicated ideas about the rainbow have been formed,11.11111111111111,1.7241379310344827,0.0,1.7241379310344827
p272_021,"The difference in the rainbow depends considerably upon the size of the drops, and the width of the colored band increases as the size of the drops increases."," The difference in the rainbow depends considerably upon the size of the drops, and the width of the coloured band increases as the size of the drops increases.",3.571428571428571,0.6329113924050633,3.571428571428571,2.5316455696202533
p272_022,The actual primary rainbow observed is said to be the effect of super-imposition of a number of bows., The actual primary rainbow observed is said to be the effect of superimposition of a number of bulls,11.11111111111111,4.9504950495049505,11.11111111111111,14.85148514851485
p272_023,"If the red of the second bow falls upon the green of the first, the result is to give a bow with an abnormally wide yellow band, since red and green light when mixed form yellow."," If the red of the second ball falls upon the green of the first, the result is to give a ball with an abnormally wide yellow band, since red and green light when mixed form yellow.",5.555555555555555,3.3707865168539324,5.555555555555555,3.3707865168539324
p272_024,"This is a very common type of bow, one showing mainly red and yellow, with little or no green or blue."," This is a very common type of bowl, one showing mainly red yellow, with little or no greener blue",23.809523809523807,7.8431372549019605,23.809523809523807,26.47058823529412
p272_025,People come into the Borders for the beauty of the background., People come into the borders for the beauty of the background,18.181818181818183,3.225806451612903,0.0,3.225806451612903
p272_026,Is this accurate?, Is this accurate?,0.0,0.0,0.0,0.0
p272_027,They have no history., They have no history,25.0,4.761904761904762,0.0,4.761904761904762
p272_028,"Their courage, and their honesty, should be respected.", Their courage and their honesty should be respected,37.5,5.555555555555555,0.0,5.555555555555555
p272_029,The abuse of elderly people was appalling., The abuse of elderly people was appalling,14.285714285714285,2.380952380952381,0.0,2.380952380952381
p272_030,"There's a story, too."," There's a story, too",25.0,4.761904761904762,0.0,4.761904761904762
p272_031,This is the window., This is a window,50.0,21.052631578947366,25.0,21.052631578947366
p272_032,He was jailed for five years., He was jailed for five years,16.666666666666664,3.4482758620689653,0.0,3.4482758620689653
p272_033,Mr Ferguson became a minister after seven years as a journalist., Mr. Ferguson became a minister after seven years as a journalist,18.181818181818183,3.125,0.0,9.375
p272_034,We must provide a long-term solution to tackle this attitude., We must provide a long term solution to tackle this attitude,30.0,3.278688524590164,20.0,16.39344262295082
p272_035,"Then, suddenly, they weren't."," Then suddenly, they weren't",50.0,6.896551724137931,0.0,34.48275862068966
p272_036,Was it worth it?, Was it worth it?,0.0,0.0,0.0,0.0
p272_037,Other members of the family were too upset to comment last night., other members of the family were too upset to comment last night,16.666666666666664,3.076923076923077,0.0,16.923076923076923
p272_038,"However, they continued in their pursuit of victory."," However, they continued in their pursuit of victory",12.5,1.9230769230769231,0.0,1.9230769230769231
p272_039,"We have to pull together, or we will hang apart."," We have to fuel together, or we will hang apart",20.0,6.25,10.0,6.25
p272_040,They're just different., they are just different,100.0,17.391304347826086,100.0,100
p272_041,"Two other men, including the taxi driver, were wounded in the attack."," Two other men, including the taxi driver, were wounded in the attack",8.333333333333332,1.4492753623188406,0.0,1.4492753623188406
p272_042,A quality audit officer has also been appointed., A quality audit officer has also been a fine team,37.5,14.583333333333334,37.5,35.41666666666667
p272_043,"Indeed, he does."," Indeed, he does",33.33333333333333,6.25,0.0,6.25
p272_044,I did not see any reason to change the captain., i did not see any reason to change the captain,20.0,4.25531914893617,0.0,6.382978723404255
p272_045,He's just in it for himself., He's just in it for himself,16.666666666666664,3.571428571428571,0.0,3.571428571428571
p272_046,"However, the decision has been welcomed by Scottish Enterprise officials."," However, the decision has been welcomed by Scottish Enterprise officials",10.0,1.36986301369863,0.0,1.36986301369863
p272_047,It is great to have this beautiful new site in wonderful countryside., It is great to have this beautiful nay sight in a wonderful countryside,33.33333333333333,11.594202898550725,25.0,10.144927536231885
p272_048,We will push., We will push,33.33333333333333,7.6923076923076925,0.0,7.6923076923076925
p272_049,"Charlie Gordon, leader of the council, dismissed the suggestion."," trolley garden, leader of the council, dismissed a suggestion",44.44444444444444,20.3125,44.44444444444444,39.0625
p272_050,This represents a tough game for us., This represents a tough game for us,14.285714285714285,2.7777777777777777,0.0,2.7777777777777777
p272_051,It is bizarre., It is bizarre,33.33333333333333,7.142857142857142,0.0,7.142857142857142
p272_052,They said she was stable., They said she was stable,20.0,4.0,0.0,4.0
p272_053,Is a drug dealer?, is a drug dealer,50.0,11.76470588235294,0.0,29.411764705882355
p272_054,The whole of southern Africa is in the grip of Aids., The whole of southern Africa is in the grip of AIDS,9.090909090909092,7.6923076923076925,0.0,7.6923076923076925
p272_055,He is too weak to move., He is too weak to move,16.666666666666664,4.3478260869565215,0.0,4.3478260869565215
p272_056,They were on holiday in Egypt., They were on holiday in Egypt,16.666666666666664,3.3333333333333335,0.0,3.3333333333333335
p272_057,He looks like an Afghan., He looks like an Afghan,20.0,4.166666666666666,0.0,4.166666666666666
p272_058,No-one has appeared in court in relation to her death., no one has appeared in court in relation to her death,30.0,5.555555555555555,30.0,22.22222222222222
p272_059,Here's a clue., Here's a clue,33.33333333333333,7.142857142857142,0.0,7.142857142857142
p272_060,It had been in place since last July., It had been in place since last July,12.5,2.7027027027027026,0.0,2.7027027027027026
p272_061,Next league matches Celtic., Next thing match is Celtic,100.0,33.33333333333333,75.0,77.77777777777779
p272_062,There was no safety net., There is no safety net,40.0,12.5,20.0,16.666666666666664
p272_063,It is unique., It is unique,33.33333333333333,7.6923076923076925,0.0,7.6923076923076925
p272_064,That's the truth., That's the truth,33.33333333333333,5.88235294117647,0.0,5.88235294117647
p272_065,They are ready., They are ready,33.33333333333333,6.666666666666667,0.0,6.666666666666667
p272_066,We need the chief medical officer to clarify the matter., We need to chief medical officer to clarify the matter,20.0,5.357142857142857,10.0,5.357142857142857
p272_067,I feel I did not have enough time., i feel i did not have enough time,37.5,8.823529411764707,0.0,11.76470588235294
p272_068,The rate of growth in road traffic is already beginning to slow., The rate of growth in road traffic is already beginning to slow,8.333333333333332,1.5625,0.0,1.5625
p272_069,George Robertson described the plan as an outrageous and disgraceful decision., George Robertson described the plan as an outrageous and disgraceful decision,9.090909090909092,1.282051282051282,0.0,1.282051282051282
p272_070,They are real., They are real,33.33333333333333,7.142857142857142,0.0,7.142857142857142
p272_071,"Over time, with patience and precision, the terrorists will be pursued."," over time, with patience and precision, the terrorists will be pursued",18.181818181818183,2.8169014084507045,0.0,12.676056338028168
p272_072,That was a gold medal for certain., That was the gold medal for Sartin,28.57142857142857,20.588235294117645,28.57142857142857,26.47058823529412
p272_073,He was popular., He was popular,33.33333333333333,6.666666666666667,0.0,6.666666666666667
p272_074,But I've won both ways., but i have one both ways,100.0,34.78260869565217,60.0,100
p272_075,There was an e-mail., There was an email,25.0,10.0,25.0,30.0
p272_076,Sounds like The Sixth Sense?, sounds like the sixth sense,80.0,17.857142857142858,0.0,57.14285714285714
p272_077,Strathclyde police have appealed for witnesses., Strathclyde police have appealed for witnesses,16.666666666666664,2.127659574468085,0.0,2.127659574468085
p272_078,"Painful, but only because it's true."," painful, but only because is true",50.0,11.11111111111111,16.666666666666664,55.55555555555556
p272_079,I had my suspicions., i had my suspicions,50.0,10.0,0.0,15.0
p272_080,He was at home with his pals., He was at home with his pals,14.285714285714285,3.4482758620689653,0.0,3.4482758620689653
p272_081,It was magic., It was magic,33.33333333333333,7.6923076923076925,0.0,7.6923076923076925
p272_082,The First Minister is scheduled to be elected by the Parliament tomorrow., The first minister is scheduled to be elected by the parliament's tomorrow,33.33333333333333,8.21917808219178,8.333333333333332,8.21917808219178
p272_083,It is a job creation scheme., It is a job creation scheme,16.666666666666664,3.571428571428571,0.0,3.571428571428571
p272_084,The guidelines are expected to be finalised before next spring., The gay lines are expected to be finalized before an ex-spring,50.0,15.873015873015872,50.0,44.44444444444444
p272_085,Even the one she loved., He even the one she loved,60.0,21.73913043478261,20.0,47.82608695652174
p272_086,Today she has been released., Today she has been released,20.0,3.571428571428571,0.0,3.571428571428571
p272_087,He is in the queue., He is in the queue,20.0,5.263157894736842,0.0,5.263157894736842
p272_088,He liked to give the impression of being a hard man., He like to give the impression of being a hard man,18.181818181818183,3.8461538461538463,9.090909090909092,3.8461538461538463
p272_089,What would be the timetable for withdrawal?, What would be the time table for withdrawal?,28.57142857142857,2.3255813953488373,28.57142857142857,23.25581395348837
p272_090,"Otherwise, it will cost a lot of money."," Otherwise, it would cost a lot of money",25.0,10.256410256410255,12.5,10.256410256410255
p272_091,Someone who cares, someone who cares,33.33333333333333,5.88235294117647,0.0,82.35294117647058
p272_092,"By then, he was walking on water."," By then, he was walking on water",14.285714285714285,3.0303030303030303,0.0,3.0303030303030303
p272_093,It just shows the arrogance of Labour and the Liberal Democrats., It just shows the arrogance of labor and the liberal democrats,27.27272727272727,7.8125,9.090909090909092,9.375
p272_094,It is a blow., It is a blow,25.0,7.6923076923076925,0.0,7.6923076923076925
p272_095,Florida is the pivotal state in the nation., Florida is the pivotal state in nation,25.0,11.627906976744185,25.0,30.23255813953488
p272_096,They lived for their children., They lived for the children,40.0,10.0,20.0,10.0
p272_097,Downing Street will make the second appointment in the Scotland Office today., Donning Street will make the second appointment in the Scotland office today,25.0,3.896103896103896,16.666666666666664,20.77922077922078
p272_098,Today I couldn't run on it., today i couldn't one on it,66.66666666666666,22.22222222222222,16.666666666666664,55.55555555555556
p272_099,"This time, it will have opened up the field a little bit."," This time, it will have opened up the field a little bit",8.333333333333332,1.7543859649122806,0.0,1.7543859649122806
p272_100,"I was a spectator, that is as far as it goes."," i was a spectator, that is as far as it goes",18.181818181818183,4.444444444444445,0.0,6.666666666666667
p272_101,It was clear., It was clear,33.33333333333333,7.6923076923076925,0.0,7.6923076923076925
p272_102,It is annoying., Pitt is annoying,66.66666666666666,26.666666666666668,66.66666666666666,46.666666666666664
p272_103,But I was wrong., but i was wrong,75.0,18.75,0.0,50.0
p272_104,I love the Dome., i love the dome,50.0,18.75,0.0,25.0
p272_105,We have always maintained that we would never abandon Scottish football., We have always maintained that we would never abandon scottish football,18.181818181818183,2.7777777777777777,0.0,2.7777777777777777
p272_106,Our position remains unchanged., Our position remains unchanged,25.0,3.225806451612903,0.0,3.225806451612903
p272_107,I wish I had put on a brighter tie., i wish i had puto on a brighter tie,44.44444444444444,11.428571428571429,11.11111111111111,14.285714285714285
p272_108,"Previously, they were raised in the European Court of Human Rights."," Previously, they were raised in the European court of human rights",27.27272727272727,5.970149253731343,0.0,5.970149253731343
p272_109,Children should be given the same amount of rights as adults., Children should be given the same amount of rights as adults,9.090909090909092,1.639344262295082,0.0,1.639344262295082
p272_110,You should be., You should be,33.33333333333333,7.142857142857142,0.0,7.142857142857142
p272_111,"After that time, the market itself will set the prices."," After that time, the market itself will set the braces",10.0,5.454545454545454,10.0,5.454545454545454
p272_112,Two of the team became ill., Two of the team became ill,16.666666666666664,3.7037037037037033,0.0,3.7037037037037033
p272_113,He takes the job., He takes the job,25.0,5.88235294117647,0.0,5.88235294117647
p272_114,She reflects a bit., she refers a bit,75.0,26.31578947368421,25.0,94.73684210526315
p272_115,I am just trying to do my job., i am just trying to do my job,25.0,6.666666666666667,0.0,10.0
p272_116,Health Secretary Frank Dobson made the surprise announcement in the Commons yesterday., Health secretary Frank Dobson made the surprise announcement in the comments yesterday,25.0,5.813953488372093,8.333333333333332,6.976744186046512
p272_117,"While they went on holiday, we got the contract."," wildly went on holiday, we got the contract",33.33333333333333,16.666666666666664,22.22222222222222,25.0
p272_118,"I was fighting for my life, I thought."," i was fighting for my life, i thought",37.5,7.894736842105263,0.0,10.526315789473683
p272_119,"Naturally, it was not difficult to find support for these proposals."," Naturally, it was not difficult to find support for these proposals",9.090909090909092,1.4705882352941175,0.0,1.4705882352941175
p272_120,It is so sad., It is so sad,25.0,7.6923076923076925,0.0,7.6923076923076925
p272_121,The mood is upbeat., The made is upbeat,50.0,21.052631578947366,25.0,21.052631578947366
p272_122,It is rubbish., It is rubbish,33.33333333333333,7.142857142857142,0.0,7.142857142857142
p272_123,That was the lesson to be learned from the European Championships., That was the lesson to be learned from the European Championships,9.090909090909092,1.5151515151515151,0.0,1.5151515151515151
p272_124,"There will be a beginning, a middle, and an end."," There will be a beginning, for middle, ond an end",30.0,10.416666666666668,20.0,10.416666666666668
p272_125,Who would have?, who would have?,33.33333333333333,6.666666666666667,0.0,40.0
p272_126,There were no grounds for his action., There were no grounds for his action,14.285714285714285,2.7027027027027026,0.0,2.7027027027027026
p272_127,I can't even get into the A team., i cant even get into the a team,50.0,12.121212121212121,12.5,36.36363636363637
p272_128,I'm so angry., i am so angry,100.0,30.76923076923077,100.0,100
p272_129,She really suffered for her art., She really suffered for her art,16.666666666666664,3.125,0.0,3.125
p272_130,It's the traumatic event in the childhood of the nation., its a dramatic event in the childhood of the nation,40.0,14.285714285714285,40.0,44.642857142857146
p272_131,The task force continues to be in discussion with both companies., The task force continues to be in discussion with both companies,9.090909090909092,1.5384615384615385,0.0,1.5384615384615385
p272_132,No production was achieved., no production was achieved,50.0,7.4074074074074066,0.0,18.51851851851852
p272_133,The BBC was a disgrace., The BBC was a decrease,20.0,26.08695652173913,20.0,26.08695652173913
p272_134,This tour is critical for New Zealand rugby., This tour is critical for New Zealand rugby,12.5,2.272727272727273,0.0,2.272727272727273
p272_135,"It's a commission, and it's for work, a year's work."," its a commission, and its for the work, a years work",50.0,17.307692307692307,50.0,28.846153846153843
p272_136,The judges will give a ruling next Wednesday., The judges will give a ruling next Wednesday,12.5,2.2222222222222223,0.0,2.2222222222222223
p272_137,Police could not say if the two incidents were connected., police could not say if the two incidents were connected,20.0,3.508771929824561,0.0,22.807017543859647
p272_138,Nobody will know the feeling of the branches until October., nobody will not a feeling of the branches until october,40.0,13.559322033898304,20.0,35.59322033898305
p272_139,"On Friday, the headteacher and deputy headteacher appeared at the door."," On Friday, the head teacher and deputy head teacher appeared at the door",45.45454545454545,4.225352112676056,36.36363636363637,40.845070422535215
p272_140,It is not satisfied with the standard of fire safety provisions., It is not satisfied with the standard of fire safety provisions,9.090909090909092,1.5625,0.0,1.5625
p272_141,I had decided to quit the show., i had decided to quit the show,28.57142857142857,6.451612903225806,0.0,9.67741935483871
p272_142,We want to keep the pound., We want to keep the pound,16.666666666666664,3.8461538461538463,0.0,3.8461538461538463
p272_143,"Suddenly, the Fir Park side were in disarray."," Suddenly, the far park side were in disarray",37.5,8.88888888888889,12.5,8.88888888888889
p272_144,And the Farmer is worried about another aspect of farming life., and the farmer is worried about another aspect of farming life,27.27272727272727,4.761904761904762,0.0,12.698412698412698
p272_145,Who would be right?, Who would be right?,0.0,0.0,0.0,0.0
p272_146,She died at her home., She died as her home,40.0,9.523809523809524,20.0,9.523809523809524
p272_147,He realises his mistake., He realizes his mistake,50.0,8.333333333333332,25.0,8.333333333333332
p272_148,The role of the law lords would be retained., The rule of the law laws would be retained,33.33333333333333,11.363636363636363,22.22222222222222,13.636363636363635
p272_149,It is not just about pay., and is not just about pee,33.33333333333333,24.0,50.0,32.0
p272_150,Labour's Scottish general secretary Alex Rowley was delighted yesterday.," labourers scottish general secretary, alex roly, was delighted yesterday",66.66666666666666,15.277777777777779,33.33333333333333,45.83333333333333
p272_151,So I got a blood test., so i got a blood test,50.0,13.636363636363635,0.0,27.27272727272727
p272_152,"It will include the Black Watch, the Royal Highland regiment."," It will include the Black Watch, the Royal Highland Regiment",10.0,3.278688524590164,0.0,3.278688524590164
p272_153,But he stressed that the partnership is not a construction company., But he stressed that the partnership is not a construction company,9.090909090909092,1.4925373134328357,0.0,1.4925373134328357
p272_154,I was so nervous., i was so nervous,50.0,11.76470588235294,0.0,17.647058823529413
p272_155,"Crucially, though, United were still alive."," Trucially, though, United were still alive",33.33333333333333,4.651162790697675,33.33333333333333,48.837209302325576
p272_156,The departure of Mr Johnston was reported by The Herald yesterday., The departure of Mr. Johnston was reported by the headout yesterday,36.36363636363637,13.636363636363635,9.090909090909092,13.636363636363635
p272_157,We also enjoyed a lot of support., We also enjoyed a lot of support,14.285714285714285,3.0303030303030303,0.0,3.0303030303030303
p272_158,We are on a four-year mission., We are on a four-year mission,16.666666666666664,3.3333333333333335,0.0,3.3333333333333335
p272_159,They should come clean., This should come clean,50.0,13.043478260869565,50.0,39.130434782608695
p272_160,My Dad is a hero., My dad is a hero,40.0,11.76470588235294,0.0,11.76470588235294
p272_161,He can do no wrong., He can do no wrong,20.0,5.263157894736842,0.0,5.263157894736842
p272_162,"Well, he should know."," Well, he should know",25.0,4.761904761904762,0.0,4.761904761904762
p272_163,It is so unfair., It is so unfair,25.0,6.25,0.0,6.25
p272_164,I will tell you., i will tell you,50.0,12.5,0.0,18.75
p272_165,I've put my own money into this project., i've put my own money into this project,25.0,5.0,0.0,22.5
p272_166,Councillors are expected to take a decision within the next few weeks., Current slows are expected to take a decision within the next few weeks,25.0,12.857142857142856,25.0,34.285714285714285
p272_167,It is not like us., It is not like us,20.0,5.555555555555555,0.0,5.555555555555555
p272_168,We've all had the shots., We've all had the shots,20.0,4.166666666666666,0.0,4.166666666666666
p272_169,"It's hard enough for a father, anyway, and I was forever grateful."," its hard enough for a father, anyway, and i was forever grateful",25.0,6.0606060606060606,16.666666666666664,13.636363636363635
p272_170,"Again, we were lucky."," Again, we were lucky",25.0,4.761904761904762,0.0,4.761904761904762
p272_171,"Yet it is unlikely to be either full, or final."," yes its unlikely to be either through, or final",50.0,23.404255319148938,40.0,36.17021276595745
p272_172,Does that put pressure on us?, Does that pick pressure on us?,16.666666666666664,10.344827586206897,16.666666666666664,10.344827586206897
p272_173,It's too early to say whether a public inquiry would be appropriate., its too early to see whether a public inquiry would be appropriate,25.0,7.352941176470589,25.0,14.705882352941178
p272_174,"They might be broken, but they are not defeated."," They might be broken, but they are not defeated",11.11111111111111,2.083333333333333,0.0,2.083333333333333
p272_175,As we worked., as we worked,66.66666666666666,15.384615384615385,0.0,38.46153846153847
p272_176,Tony had arrived., 20 head arrives,100.0,41.17647058823529,100,100
p272_177,And she is a successful actor with three decades of experience.," and she is a successful actor, with three decades of experience",27.27272727272727,4.761904761904762,0.0,12.698412698412698
p272_178,"Sir Jeremy, from Glasgow, said they had been delighted."," So Jeremy, from Glasgow, said they had been delighted",22.22222222222222,5.454545454545454,22.22222222222222,10.909090909090908
p272_179,"It wasn't a penalty, it was outside the area."," It wasn't a penalty, it was outside the area",11.11111111111111,2.2222222222222223,0.0,2.2222222222222223
p272_180,They need to look after themselves., They need to look after themselves,16.666666666666664,2.857142857142857,0.0,2.857142857142857
p272_181,I saw military vehicles in the distance., i saw military vehicles in a distance,42.857142857142854,12.5,14.285714285714285,15.0
p272_182,What has caused the demise of singing?, What has caused the demise of singing?,0.0,0.0,0.0,0.0
p272_183,Our team is just so young., Our team is just so young,16.666666666666664,3.8461538461538463,0.0,3.8461538461538463
p272_184,Any change would be subject to the Scottish Parliament's approval., Any change would be subject to the Scottish parliament's approval,20.0,3.0303030303030303,0.0,3.0303030303030303
p272_185,"Suddenly, the rugby world had changed."," Suddenly, the rubby world had changed",33.33333333333333,5.263157894736842,16.666666666666664,5.263157894736842
p272_186,Treasury spokesman Malcolm Bruce is also considered a potential contender., Trajoury spokesman Malcolm Bruce is also considered a potential contender,20.0,5.405405405405405,20.0,22.972972972972975
p272_187,But a final decision will not be taken until after the elections., But a final decision will not be taken until after the elections,8.333333333333332,1.5384615384615385,0.0,1.5384615384615385
p272_188,Peace was won., Peace was one,33.33333333333333,14.285714285714285,33.33333333333333,28.57142857142857
p272_189,It's a fact., its a fact,66.66666666666666,25.0,66.66666666666666,66.66666666666666
p272_190,The modern approach will also be reflected in the terms of address., The modern approach will also be reflected in the terms of address,8.333333333333332,1.4925373134328357,0.0,1.4925373134328357
p272_191,We believe a third party was involved., We believe the third party was involved,28.57142857142857,10.526315789473683,14.285714285714285,10.526315789473683
p272_192,"On the outside of an airport, it is very difficult."," On the outside of an airport, it is very difficult",10.0,1.9607843137254901,0.0,1.9607843137254901
p272_193,Tommy is not a problem., Tommy is not a problem,20.0,4.3478260869565215,0.0,4.3478260869565215
p272_194,"I would think about the end of January, the beginning of February."," i re-think about the end of january, the beginning of february",41.66666666666667,15.151515151515152,16.666666666666664,25.757575757575758
p272_195,But she might be., but she might be,50.0,11.76470588235294,0.0,41.17647058823529
p272_196,"I, in the meantime, had been far from chilling."," aye, in the meantime, had been far from chilling",22.22222222222222,8.51063829787234,22.22222222222222,14.893617021276595
p272_197,It was worth a photograph., It was worth a photograph,20.0,3.8461538461538463,0.0,3.8461538461538463
p272_198,They make a selective perception process., They make a selective perception process,16.666666666666664,2.4390243902439024,0.0,2.4390243902439024
p272_199,We have an election in eight days., We have an election in eight days,14.285714285714285,2.941176470588235,0.0,2.941176470588235
p272_200,Even a shopping trip was a cause for excitement., even a shopping trip was a cause for excitement,22.22222222222222,4.166666666666666,0.0,18.75
p272_201,This gives a financial incentive to switch., This gives a financial incentive to switch,14.285714285714285,2.3255813953488373,0.0,2.3255813953488373
p272_202,The proposals are to be debated on Monday by city councillors., The proposals are to be debated on Monday by Stéjenslors,18.181818181818183,17.741935483870968,18.181818181818183,37.096774193548384
p272_203,Twaddle is a case in point., total is a case in point,33.33333333333333,25.925925925925924,33.33333333333333,48.148148148148145
p272_204,A Grampian Police spokesman said., a grampian police spokesman said,80.0,12.121212121212121,0.0,72.72727272727273
p272_205,He sees a difference in the style of the two teams., He sees a difference in the style of the two teens,9.090909090909092,5.88235294117647,9.090909090909092,5.88235294117647
p272_206,In each case they were a goal down.," In each case, they were a gold down",37.5,11.428571428571429,12.5,11.428571428571429
p272_207,I have wanted to buy one for the National Gallery., i have wanted to buy one for the national gallery,30.0,8.0,0.0,10.0
p272_208,"However, Dundee deserved to win this game."," However, Dundee deserved to win this game",14.285714285714285,2.380952380952381,0.0,2.380952380952381
p272_209,The workers do not want to read about their futures in newspapers., The workers do not want to read about the futures in the news favors,33.33333333333333,16.666666666666664,33.33333333333333,34.84848484848485
p272_210,The Prime Minister has a huge regard for Mo., The prime minister has a huge regard for mo.,33.33333333333333,6.8181818181818175,0.0,6.8181818181818175
p272_211,"Naturally enough, the letter in question was an E."," Naturally enough, the later in question was an E",22.22222222222222,6.0,11.11111111111111,10.0
p272_212,I am very sorry that Alastair Campbell has taken this decision., i am very sorry the talister campbell is taking this to zoon,72.72727272727273,31.746031746031743,54.54545454545454,47.61904761904761
p272_213,At the top of the structure will remain the post of headteacher., At the top of the structure will remain the post of head teacher,16.666666666666664,3.125,16.666666666666664,23.4375
p272_214,You should always be able to get out in some direction., He should always be able to get out in some direction,18.181818181818183,7.2727272727272725,18.181818181818183,10.909090909090908
p272_215,It's not before time., its not before time,50.0,14.285714285714285,50.0,38.095238095238095
p272_216,The report is due out next month., The report is due out next month,14.285714285714285,3.0303030303030303,0.0,3.0303030303030303
p272_217,But she was., but she was,66.66666666666666,16.666666666666664,0.0,58.333333333333336
p272_218,"Jim Wallace, the justice minister, acknowledged that prisoner numbers were a concern."," Jim Wallace, the Justice Minister, acknowledged that prisoner numbers were a concern",25.0,3.5294117647058822,0.0,3.5294117647058822
p272_219,"At the time, he was a living legend."," At the time, he was a living legend",12.5,2.7777777777777777,0.0,2.7777777777777777
p272_220,They must do it., They must do its,25.0,6.25,25.0,6.25
p272_221,Dewar is certainly under attack from within his own party., Juror is certain in their attack from within his own party,50.0,20.689655172413794,50.0,37.93103448275862
p272_222,"However, no further action was taken by police."," however, no further action was taken by police",25.0,4.25531914893617,0.0,36.17021276595745
p272_223,Until they came to do it., until they came to do it,33.33333333333333,8.0,0.0,44.0
p272_224,Half of young people had had contact with the police., half of young people had had contact with the police,20.0,3.7735849056603774,0.0,16.9811320754717
p272_225,"Well, they were the unlucky ones."," Well, they were the unlucky ones",16.666666666666664,3.0303030303030303,0.0,3.0303030303030303
p272_226,There is no excuse., There is no excuse,25.0,5.263157894736842,0.0,5.263157894736842
p272_227,"Three weeks later, he resigned."," three weeks later, he resigned",40.0,6.451612903225806,0.0,35.483870967741936
p272_228,"On the ground, the West Bank was again the focus of violence."," On the ground, the West Bank was again the focus of violence",8.333333333333332,1.639344262295082,0.0,1.639344262295082
p272_229,But it's a subtle process., but its a subtle process,60.0,11.538461538461538,20.0,42.30769230769231
p272_230,He also launched a new strategy for the agency., He also launched a new strategy for the agency,11.11111111111111,2.127659574468085,0.0,2.127659574468085
p272_231,Attendance at the project is a condition of a probation order., Attendance at the project is a condition of a probation order,9.090909090909092,1.6129032258064515,0.0,1.6129032258064515
p272_232,"In fact, it is deeply unpleasant."," In fact, it is deeply unpleasant",16.666666666666664,3.0303030303030303,0.0,3.0303030303030303
p272_233,A thousand years ago the church was a powerful force in Europe., A thousand years ago the church was a powerful force in Europe,8.333333333333332,1.5873015873015872,0.0,1.5873015873015872
